SeqName	Description	Gene ID	log2FC	"baseMean
MtrBTN2"	"baseMean
Hemocytes"	FDR	"Confimed
Quanteval"
TRINITY_DN2454_c1_g1_i2137762	Hypothetical predicted protein	 -	-2.11272822	6.616156245	28.51479233	1.50E-04	TRUE
TRINITY_DN1244_c1_g1_i531920	Glucose-6-phosphate 1-dehydrogenase	G6PD	-2.09357269	5.097318469	21.70752881	1.53E-04	TRUE
TRINITY_DN15360_c0_g3_i163617	Ferric-chelate reductase 1	FRRS1	-2.913621841	8.140169599	61.20419964	1.53E-04	TRUE
TRINITY_DN942510_c0_g1_i1304528	Ficolin-1	FCN1	6.585612543	18.56093578	0	1.54E-04	TRUE
TRINITY_DN7719_c0_g1_i1277607	Hypothetical predicted protein	 -	-5.068539985	1.205912714	40.21373717	1.54E-04	TRUE
TRINITY_DN75178_c2_g1_i1274190	Hypothetical predicted protein	 -	6.073878613	13.00879285	0	1.55E-04	TRUE
TRINITY_DN1232_c0_g1_i530598	Proto-oncogene c-Fos	FOS	-1.549689599	69.58850832	203.6481547	1.55E-04	TRUE
TRINITY_DN766_c0_g1_i1276812	CD209 antigen	CD209	-5.69097396	1.219688608	62.60250724	1.55E-04	TRUE
TRINITY_DN276926_c0_g1_i3152674	Plasminogen	 -	5.67914915	9.905123201	0	1.55E-04	TRUE
TRINITY_DN1793_c1_g1_i387676	Glycosylated lysosomal membrane protein	Glmp	1.797620588	27.33147563	7.875252048	1.57E-04	TRUE
TRINITY_DN190_c2_g1_i297094	Paxillin	PXN	-1.888413803	18.37079894	67.88674203	1.57E-04	TRUE
TRINITY_DN14104_c1_g1_i150202	Hypothetical predicted protein	 -	-3.091011525	6.395362279	54.2193649	1.57E-04	TRUE
TRINITY_DN1113_c0_g1_i1414639	Glutamate receptor 4	GRIA4	-6.032757083	0.308624904	21.02041938	1.58E-04	TRUE
TRINITY_DN4392_c0_g1_i1206446	E3 ubiquitin-protein ligase TRIM33	TRIM33	5.576637878	17.9669376	0.351684329	1.58E-04	TRUE
TRINITY_DN57638_c0_g1_i6240922	Hypothetical predicted protein	 -	-5.084303287	0	5.594916066	1.59E-04	TRUE
TRINITY_DN461_c0_g1_i3212451	Heterogeneous nuclear ribonucleoprotein A1	HNRNPA1	1.151579753	294.1714768	132.3784507	1.59E-04	TRUE
TRINITY_DN2066128_c0_g1_i1110495	Hypothetical predicted protein	 -	6.372264828	16.0151122	0	1.59E-04	TRUE
TRINITY_DN5200_c0_g2_i1228549	Hypothetical predicted protein	 -	-2.146199943	18.04893751	80.11363467	1.60E-04	TRUE
TRINITY_DN4276_c0_g1_i4203560	"39S ribosomal protein L47, mitochondrial"	MRPL47	2.401335723	20.34484085	3.850811483	1.61E-04	TRUE
TRINITY_DN3129_c0_g1_i3167328	Hypothetical predicted protein	 -	-4.879791892	1.478545211	43.75380304	1.62E-04	TRUE
TRINITY_DN6267_c1_g1_i1250997	EGF domain-specific O-linked N-acetylglucosamine transferase	EOGT	3.467569045	4.156632748	0.342606682	1.62E-04	TRUE
TRINITY_DN45084_c4_g1_i1209460	T-complex protein 1 subunit theta	CCT8	2.41362875	85.53130413	16.0526738	1.64E-04	TRUE
TRINITY_DN3488_c0_g1_i1179589	Eukaryotic translation initiation factor 6	EIF6	1.09012513	54.65827143	25.65607824	1.66E-04	TRUE
TRINITY_DN885451_c0_g1_i2295508	Hypothetical predicted protein	 -	-2.254229487	8.756384291	41.69407203	1.67E-04	TRUE
TRINITY_DN2037_c0_g1_i4108454	Biogenesis of lysosome-related organelles complex 1 subunit 2	BLOC1S2	-4.396290416	1.514537618	31.67244492	1.68E-04	FALSE
TRINITY_DN3150_c0_g1_i6168147	Type-1 angiotensin II receptor	AGTR1	-3.371501383	2.670682032	27.732445	1.71E-04	TRUE
TRINITY_DN9032_c0_g1_i13298317	Hypothetical predicted protein	 -	-2.916928146	2.971901432	22.48965584	1.73E-04	FALSE
TRINITY_DN16929_c0_g2_i177911	H(+)/Cl(-) exchange transporter 7	CLCN7	-2.188482994	6.015787677	27.3279742	1.73E-04	TRUE
TRINITY_DN7953_c0_g2_i2281380	Outer mitochondrial transmembrane helix translocase 	atad1a	1.91156945	11.79650975	3.139107241	1.73E-04	TRUE
TRINITY_DN7210_c1_g1_i3268926	methyltransferase-like protein 27	METTL27	-4.739933606	0.59606841	15.97541725	1.77E-04	TRUE
TRINITY_DN1615_c0_g1_i370915	Macrophage-expressed gene 1 protein	MPEG1	-2.79984432	12.34450042	85.84356278	1.77E-04	TRUE
TRINITY_DN4887_c1_g1_i11220244	Hypothetical predicted protein	 -	1.908648544	6.56742306	1.750556643	1.77E-04	TRUE
TRINITY_DN1466_c0_g2_i156639	Ras-related protein Rab-7a	RAB7A	1.06196823	170.3674073	81.59910918	1.78E-04	TRUE
TRINITY_DN12928_c0_g2_i337154	Hypothetical predicted protein	 -	5.88938729	11.46202361	0	1.78E-04	TRUE
TRINITY_DN21174_c0_g1_i3114246	Mapk-regulated corepressor-interacting protein 1	MCRIP1	1.227577034	134.6640654	57.52531401	1.79E-04	TRUE
TRINITY_DN39021_c0_g1_i1192650	Hypothetical predicted protein	 -	3.926971151	7.967073702	0.519426201	1.79E-04	TRUE
TRINITY_DN8177_c0_g1_i1285215	Mediator of RNA polymerase II transcription subunit 30	MED30	0.804832627	40.97194963	23.449553	1.79E-04	TRUE
TRINITY_DN7822_c0_g1_i1279363	AP-3 complex subunit mu-1	AP3M1	3.072347338	19.05420254	2.257777604	1.81E-04	TRUE
TRINITY_DN1433_c0_g1_i553046	Hypothetical predicted protein	 -	4.115506909	18.12522248	1.038852401	1.84E-04	TRUE
TRINITY_DN29657_c0_g1_i2160186	DNA damage-regulated autophagy modulator protein 1	DRAM1	5.624137138	9.526583714	0	1.85E-04	TRUE
TRINITY_DN1558_c0_g1_i165820	Endoplasmic reticulum resident protein 29	ERP29	2.261267267	227.8732322	47.53298208	1.86E-04	TRUE
TRINITY_DN43594_c0_g1_i4205651	Hypothetical predicted protein	 -	-3.993606637	0	2.630776242	1.87E-04	FALSE
TRINITY_DN29096_c0_g1_i1158243	Pre-rRNA-processing protein IPI1	IPI1	2.484205395	17.60113889	3.142266256	1.89E-04	TRUE
TRINITY_DN11384_c0_g1_i518181	Hypothetical predicted protein	 -	-6.307397974	0	13.0585843	1.89E-04	TRUE
TRINITY_DN6502_c0_g1_i1255457	Hypothetical predicted protein	 -	8.72705451	81.89354797	0	1.89E-04	TRUE
TRINITY_DN1962242_c0_g1_i1101379	Hypothetical predicted protein	 -	-1.42401357	36.9259037	99.20640523	1.92E-04	TRUE
TRINITY_DN6035_c0_g3_i2246464	Hypothetical predicted protein	 -	-2.743775341	2.39064403	15.99637875	1.93E-04	TRUE
TRINITY_DN10265_c0_g1_i13535	Hypothetical predicted protein	 -	-7.057025647	0	21.96506934	1.94E-04	TRUE
TRINITY_DN13386_c1_g2_i142003	NADH-cytochrome b5 reductase 3	CYB5R3	-1.050843167	50.26553796	104.2960955	1.94E-04	TRUE
TRINITY_DN2723_c0_g1_i2150716	KRR1 small subunit processome component homolog	KRR1	2.033917877	51.42440805	12.53703794	1.96E-04	TRUE
TRINITY_DN5650_c0_g1_i5238487	Striatin-interacting protein 1	STRIP1	-5.263216678	0	6.345576146	1.97E-04	TRUE
TRINITY_DN58889_c1_g1_i3243340	Pre-mRNA polyadenylation factor FIP1	FIP1	-2.169203169	3.266750442	14.75941712	1.97E-04	TRUE
TRINITY_DN36462_c1_g1_i2184879	Monocarboxylate transporter 2	SLC16A2	-4.741203986	0	4.423416316	1.97E-04	TRUE
TRINITY_DN3051_c0_g2_i1163965	Regulation of nuclear pre-mRNA domain-containing protein 1A	RPRD1A	-5.841173255	0	9.460732168	1.99E-04	FALSE
TRINITY_DN7788_c0_g1_i8278788	Protein asunder	Asun	3.876554018	7.674834289	0.516235763	1.99E-04	TRUE
TRINITY_DN87353_c0_g2_i2293668	Haloacid dehalogenase-like hydrolase domain-containing protein 3	HDHD3	2.323847954	14.03316905	2.813945214	1.99E-04	TRUE
TRINITY_DN6640_c0_g1_i2258077	Protein MMS22-like	MMS22L	4.287044066	13.64618894	0.699436157	2.00E-04	TRUE
TRINITY_DN8084_c0_g1_i4283640	Gephyrin	GPHN	2.455304544	13.43813575	2.453925301	2.00E-04	TRUE
TRINITY_DN96696_c0_g1_i7307995	Hypothetical predicted protein	 -	-3.447307106	0.588662906	6.513748839	2.01E-04	TRUE
TRINITY_DN7209_c1_g1_i1268910	Hypothetical predicted protein	 -	3.634735141	26.03665325	2.087986756	2.01E-04	TRUE
TRINITY_DN4008_c0_g1_i13195755	Hypothetical predicted protein	 -	-4.948585601	0.588662906	18.38452355	2.03E-04	TRUE
TRINITY_DN18535_c1_g1_i192822	Catenin alpha-2	CTNNA2	-3.568649453	1.49335622	17.73969738	2.04E-04	TRUE
TRINITY_DN27894_c0_g1_i1153556	Hypothetical predicted protein	 -	5.671885512	9.850019627	0	2.04E-04	TRUE
TRINITY_DN6051_c0_g2_i5246817	Hypothetical predicted protein	 -	2.396517868	1183.208607	224.7145538	2.04E-04	TRUE
TRINITY_DN76457_c0_g4_i1276386	Hypothetical predicted protein	 -	-2.889200851	5.293665994	39.44615512	2.04E-04	TRUE
TRINITY_DN678_c0_g1_i10260800	Hypothetical predicted protein	 -	8.521381033	257.1616896	0.699436157	2.05E-04	TRUE
TRINITY_DN4167_c0_g1_i4200469	E3 ubiquitin-protein ligase listerin	LTN1	2.187324982	28.67825263	6.293281947	2.06E-04	TRUE
TRINITY_DN176186_c1_g1_i285038	Hypothetical predicted protein	 -	1.678197563	186.8221802	58.39258961	2.07E-04	TRUE
TRINITY_DN4215_c1_g1_i1201804	Atypical chemokine receptor 2	ACKR2	2.48533179	6.862272071	1.231130442	2.11E-04	TRUE
TRINITY_DN12211_c0_g1_i229174	Ras-related protein Rab-19	RAB19	2.712005173	13.76897717	2.102240972	2.12E-04	TRUE
TRINITY_DN18721_c0_g1_i194338	Hypothetical predicted protein	 -	5.933071196	31.94249737	0.522616638	2.13E-04	TRUE
TRINITY_DN9699_c0_g1_i1308396	Bridging integrator 3	BIN3	1.951973981	67.74814516	17.50271866	2.13E-04	TRUE
TRINITY_DN12894_c0_g1_i336739	Hypothetical predicted protein	 -	-5.670880214	0	8.408213484	2.14E-04	TRUE
TRINITY_DN3221_c0_g2_i1170800	alpha-N-acetylgalactosaminidase	NAGA	3.923594981	37.10908716	2.439702507	2.14E-04	TRUE
TRINITY_DN4984_c0_g1_i6222877	Protein Jade-1	JADE1	2.237353059	6.602380352	1.396886183	2.14E-04	TRUE
TRINITY_DN8862_c0_g1_i10295622	Insulin receptor-related protein	INSRR	3.092997285	4.465257652	0.519457623	2.14E-04	TRUE
TRINITY_DN3149_c0_g1_i1168104	Ferric-chelate reductase 1	FRRS1	-5.782041232	0.287443506	17.68264046	2.16E-04	TRUE
TRINITY_DN6265_c0_g1_i1250935	heat shock 70 kDa protein 12A	HSPA12A	-4.19788457	0.89728781	16.45692082	2.16E-04	TRUE
TRINITY_DN1759_c0_g1_i984859	Sialate O-acetylesterase	SIAE	-4.564516168	1.205912714	28.38892569	2.17E-04	FALSE
TRINITY_DN2634_c0_g1_i1146784	Cathepsin B	CTSB	-2.940397957	31.28861189	239.9199049	2.19E-04	TRUE
TRINITY_DN56124_c0_g1_i1237589	Hypothetical predicted protein	 -	4.791690845	5.348769568	0	2.19E-04	TRUE
TRINITY_DN39117_c0_g1_i1192892	Hypothetical predicted protein	 -	5.478240259	8.608114506	0	2.23E-04	TRUE
TRINITY_DN23327_c2_g1_i1129428	"Spectrin alpha chain, non-erythrocytic 1"	SPTAN1	-2.05279266	5.613996561	23.47151808	2.25E-04	FALSE
TRINITY_DN41396_c0_g2_i1199729	RuvB-like helicase 1	RUVBL1	1.571349777	53.95890563	18.16128432	2.25E-04	TRUE
TRINITY_DN5807_c0_g2_i1241859	SOSS complex subunit C homolog	CG42374	1.144392781	62.28779728	28.1946672	2.27E-04	TRUE
TRINITY_DN415_c0_g1_i1200256	"Cholesterol side-chain cleavage enzyme, mitochondrial"	CYP11A1	13.84833473	3977.46382	0.174833387	2.27E-04	TRUE
TRINITY_DN12618_c0_g2_i133847	Clathrin heavy chain 1	CLTC	5.264521942	10.35395694	0.180009956	2.29E-04	TRUE
TRINITY_DN25969_c2_g1_i1144770	Hypothetical predicted protein	 -	3.523509561	24.09434721	2.092053286	2.30E-04	TRUE
TRINITY_DN19500_c0_g1_i1100012	Hypothetical predicted protein	 -	2.729262491	17.37293942	2.607412956	2.30E-04	TRUE
TRINITY_DN80108_c0_g1_i4282427	Hypothetical predicted protein	 -	-3.67142938	0	2.104258526	2.32E-04	TRUE
TRINITY_DN9451_c0_g1_i2304839	Hypothetical predicted protein	 -	4.344877952	10.68169301	0.528503848	2.32E-04	TRUE
TRINITY_DN1699_c0_g1_i1178614	Hypothetical predicted protein	 -	-7.054193665	0	21.92100244	2.33E-04	TRUE
TRINITY_DN29090_c0_g1_i3158226	Hypothetical predicted protein	 -	7.472332625	34.30982949	0	2.33E-04	TRUE
TRINITY_DN6801_c0_g1_i1261030	Hypothetical predicted protein	 -	8.216188693	57.46792387	0	2.33E-04	TRUE
TRINITY_DN5112_c0_g1_i11226279	ADP-ribosylation factor-like protein 2	ARL2	-4.886769404	0	4.877099009	2.34E-04	TRUE
TRINITY_DN1558_c0_g2_i165821	Endoplasmic reticulum resident protein 29	ERP29	2.213266856	248.2619065	53.54012662	2.35E-04	TRUE
TRINITY_DN3537_c0_g1_i2181112	Cholecystokinin receptor type A	CCKAR	-5.158424564	1.500761725	53.46215592	2.37E-04	TRUE
TRINITY_DN4674_c0_g1_i9213849	Neuralized-like protein 4	NEURL4	6.612268924	18.91345434	0	2.39E-04	TRUE
TRINITY_DN3653_c1_g1_i1185105	cilia- and flagella-associated protein 298	CFAP298	2.546882537	11.20044134	1.916343806	2.41E-04	TRUE
TRINITY_DN115387_c0_g1_i520352	Hypothetical predicted protein	 -	3.062585712	23.36704995	2.800504245	2.42E-04	TRUE
TRINITY_DN4840_c0_g1_i3218751	Rho guanine nucleotide exchange factor 9	ARHGEF9	-2.288029027	3.827861561	18.8864209	2.42E-04	TRUE
TRINITY_DN1391853_c1_g1_i147713	N-lysine methyltransferase SMYD2	SMYD2	5.114210651	13.02256874	0.35367046	2.43E-04	TRUE
TRINITY_DN5555_c0_g1_i10236344	Protein tyrosine phosphatase domain-containing protein 1	PTPDC1	-1.248036347	6.561052671	15.62060802	2.43E-04	TRUE
TRINITY_DN3905_c0_g1_i5192755	Phosphatidylinositol transfer protein beta isoform	PITPNB	1.254869823	16.68473991	6.999027794	2.44E-04	TRUE
TRINITY_DN160705_c0_g1_i270126	Hypothetical predicted protein	 -	-4.656777969	0.911063703	22.73951922	2.45E-04	TRUE
TRINITY_DN3497_c1_g1_i1179862	Serine/threonine-protein kinase 10	STK10	-2.687951663	3.58915124	23.12178013	2.45E-04	TRUE
TRINITY_DN2013_c0_g1_i16106310	Hypothetical predicted protein	 -	2.655274691	204.5706743	32.46782196	2.48E-04	TRUE
TRINITY_DN23583_c2_g1_i1131319	Protein disulfide-isomerase A3	PDIA3	3.164141919	65.64836938	7.315677026	2.49E-04	TRUE
TRINITY_DN10144_c2_g1_i41863	Hypothetical predicted protein	 -	-3.232599411	11.71450983	110.0457444	2.50E-04	TRUE
TRINITY_DN12103_c1_g1_i527713	Thioredoxin domain-containing protein 15	TXNDC15	2.63402966	15.18190796	2.444847654	2.50E-04	TRUE
TRINITY_DN49586_c0_g1_i2222147	Hypothetical predicted protein	 -	-4.676375741	0	4.221886835	2.50E-04	TRUE
TRINITY_DN12589_c0_g1_i233550	Hypothetical predicted protein	 -	3.248459167	11.64993052	1.231130442	2.50E-04	TRUE
TRINITY_DN14511_c1_g1_i154787	EF-hand calcium-binding domain-containing protein 4A	CRACR2B	-1.414332898	12.91301704	34.32826304	2.52E-04	TRUE
TRINITY_DN20250_c0_g1_i4107273	Cholesterol 25-hydroxylase	CH25H	-3.490963258	1.514537618	16.87197416	2.52E-04	TRUE
TRINITY_DN13851_c0_g2_i446907	S-adenosylmethionine sensor upstream of mTORC1	SAMTOR	4.651794212	13.17824403	0.522616638	2.53E-04	TRUE
TRINITY_DN269776_c0_g1_i2149612	Hypothetical predicted protein	 -	5.723277489	10.21271299	0	2.56E-04	TRUE
TRINITY_DN1417_c1_g1_i551058	Protein alan shepard	shep	-1.694576636	22.2336178	71.87721241	2.57E-04	TRUE
TRINITY_DN6866_c0_g1_i2262329	Uridine phosphorylase 2	UPP2	-2.169423868	4.487474165	20.18763555	2.58E-04	TRUE
TRINITY_DN21746_c0_g1_i6118435	Carboxypeptidase B	CPB1	5.535987145	8.965472595	0	2.59E-04	TRUE
TRINITY_DN40549_c0_g2_i1197205	Protocadherin-16	DCHS1	3.850564746	3.891405755	0.180009956	2.59E-04	TRUE
TRINITY_DN579_c0_g1_i5241717	Hypothetical predicted protein	 -	8.172194704	55.74221106	0	2.60E-04	TRUE
TRINITY_DN178513_c0_g1_i186986	Hypothetical predicted protein	 -	7.180084008	28.01095874	0	2.63E-04	TRUE
TRINITY_DN3552_c0_g2_i1181662	tRNA selenocysteine 1-associated protein 1	TRNAU1AP	0.950579644	28.01864002	14.49424121	2.68E-04	TRUE
TRINITY_DN42813_c0_g1_i1203670	Hypothetical predicted protein	 -	5.884887915	11.41982052	0	2.68E-04	TRUE
TRINITY_DN6882_c0_g1_i1262629	Zinc finger protein 354C	ZNF354C	-8.138629937	0	46.48412197	2.69E-04	TRUE
TRINITY_DN3148_c10_g1_i2168044	Integrin-linked protein kinase	ILK	-5.704405543	0	8.614417529	2.70E-04	TRUE
TRINITY_DN4900_c0_g1_i1220645	Hypothetical predicted protein	 -	5.922231905	22.81660938	0.342606682	2.73E-04	TRUE
TRINITY_DN4580_c0_g1_i1211277	Hypothetical predicted protein	 -	6.682979581	38.67964739	0.342606682	2.73E-04	TRUE
TRINITY_DN8164_c1_g1_i1284994	Amyloid-beta A4 protein	APP	1.974469531	18.5841874	4.723939567	2.74E-04	TRUE
TRINITY_DN6980_c1_g3_i2264625	Gelsolin	GSN	-2.459806627	112.0935404	616.4667584	2.78E-04	TRUE
TRINITY_DN22628_c1_g2_i1124252	Vigilin	HDLBP	-2.946447749	2.69186343	20.71924833	2.81E-04	FALSE
TRINITY_DN36389_c0_g2_i2184608	Hypothetical predicted protein	 -	-1.770249004	11.03061048	37.6719937	2.81E-04	TRUE
TRINITY_DN3744_c0_g1_i3187886	Nuclear pore complex protein Nup160	NUP160	2.523842004	21.94943933	3.799259347	2.82E-04	TRUE
TRINITY_DN276363_c0_g1_i1152437	Hypothetical predicted protein	 -	5.708699761	10.10043561	0	2.84E-04	TRUE
TRINITY_DN16349_c0_g1_i1072419	Prostaglandin E2 receptor EP4 subtype	PTGER4	-5.542905194	0	7.686195867	2.84E-04	TRUE
TRINITY_DN66425_c0_g1_i2258114	Tyrosine-protein kinase Fer	FER	-3.792510971	0.574887012	8.18506992	2.85E-04	TRUE
TRINITY_DN10671_c0_g1_i18580	DNA-binding protein RFX2	RFX2	2.998143821	13.96221935	1.750588066	2.87E-04	TRUE
TRINITY_DN20632_c1_g2_i1110265	5'-AMP-activated protein kinase catalytic subunit alpha-1	PRKAA1	-4.065647198	1.485950716	24.97341187	2.87E-04	FALSE
TRINITY_DN34209_c0_g1_i4177359	Neuroglobin	NGB	-4.677482881	0	4.233421197	2.88E-04	TRUE
TRINITY_DN13425_c1_g2_i142520	Kynurenine--oxoglutarate transaminase 3	KYAT3	1.674475684	110.1406511	34.51630327	2.88E-04	TRUE
TRINITY_DN984_c0_g1_i10310679	Hypothetical predicted protein	 -	1.531925852	35.3886102	12.21714675	2.93E-04	TRUE
TRINITY_DN67260_c1_g1_i1259633	"Signal peptide, CUB and EGF-like domain-containing protein 3"	SCUBE3	5.012104373	6.231246369	0	2.93E-04	TRUE
TRINITY_DN2824_c1_g1_i1155015	Cytochrome P450 2U1	CYP2U1	-5.563287751	0.287443506	15.18468536	2.93E-04	TRUE
TRINITY_DN29912_c0_g1_i2161209	Microphthalmia-associated transcription factor	MITF	-4.517609182	0.925874712	20.72423565	2.98E-04	TRUE
TRINITY_DN5050_c0_g1_i6224566	DnaJ homolog subfamily C member 12	DNAJC12	1.896488187	40.92582604	10.99004009	2.98E-04	TRUE
TRINITY_DN75375_c0_g1_i2274445	Hypothetical predicted protein	 -	4.628746663	4.780252945	0	2.99E-04	TRUE
TRINITY_DN47385_c0_g4_i1215859	Hypothetical predicted protein	 -	-2.473836441	14.04798005	78.00684709	2.99E-04	TRUE
TRINITY_DN2467_c2_g1_i1138580	Rho GDP-dissociation inhibitor 1	ARHGDIA	-1.927634707	137.3400513	522.3242893	3.06E-04	TRUE
TRINITY_DN23570_c0_g1_i2131252	Bis(5'-adenosyl)-triphosphatase enpp4	ENPP4	-5.898462181	0	9.85075327	3.09E-04	TRUE
TRINITY_DN4613_c0_g1_i4212257	Small nuclear ribonucleoprotein G	SNRPG	1.27516117	146.3710658	60.44414781	3.12E-04	TRUE
TRINITY_DN12121_c0_g2_i128051	"28S ribosomal protein S29, mitochondrial"	MRPS29	2.340987032	39.77278697	7.844828669	3.12E-04	TRUE
TRINITY_DN4841_c0_g1_i1218774	Crossover junction endonuclease MUS81	MUS81	2.615283199	10.70717457	1.747397628	3.12E-04	TRUE
TRINITY_DN630592_c0_g1_i1251705	Hypothetical predicted protein	 -	5.195883021	13.80393446	0.342606682	3.14E-04	TRUE
TRINITY_DN7825_c0_g1_i13279403	Epidermal growth factor receptor kinase substrate 8	EPS8	2.994379497	4.198995544	0.531694285	3.14E-04	TRUE
TRINITY_DN159243_c0_g2_i168797	Disks large homolog 1	DLG1	-1.925571186	13.56729437	51.38727711	3.15E-04	TRUE
TRINITY_DN10228_c0_g1_i142976	Hypothetical predicted protein	 -	5.666945559	9.812992105	0	3.16E-04	TRUE
TRINITY_DN95090_c1_g1_i1305548	Hypothetical predicted protein	 -	1.701037993	471.4408901	144.9750188	3.16E-04	TRUE
TRINITY_DN10198_c0_g1_i22497	Hypothetical predicted protein	 -	-4.051316986	0.904693314	14.88475004	3.17E-04	TRUE
TRINITY_DN3939_c0_g1_i7193749	3-hydroxyacyl-CoA dehydrogenase type-2	HSD17B10	1.844856698	51.43806787	14.32475848	3.18E-04	TRUE
TRINITY_DN433007_c0_g1_i1204971	Neurofascin	NFASC	7.145019419	27.33888114	0	3.20E-04	TRUE
TRINITY_DN1202_c1_g1_i226802	Tubulin beta chain	TUBB	3.267645568	277.2224617	28.80211938	3.20E-04	TRUE
TRINITY_DN44252_c0_g1_i3207302	Bombesin receptor subtype-3	BRS3	-4.43885034	0.287443506	6.960134801	3.20E-04	TRUE
TRINITY_DN7063_c0_g1_i2266297	Extended synaptotagmin-1	ESYT1	4.366784035	17.95158722	0.86522332	3.23E-04	TRUE
TRINITY_DN13404_c0_g1_i442230	potassium channel subfamily T member 1	KCNT1	-5.511208531	0	7.524506657	3.24E-04	TRUE
TRINITY_DN3530_c0_g2_i1180816	Transcription initiation factor TFIID subunit 9	TAF9	1.51160474	35.41823222	12.39666304	3.25E-04	TRUE
TRINITY_DN8166_c0_g1_i3285029	Hypothetical predicted protein	 -	-5.463650155	0.287443506	14.18188933	3.29E-04	TRUE
TRINITY_DN4381_c0_g1_i4206210	CUGBP Elav-like family member 3	CELF3	1.194314781	22.40464346	9.783362877	3.32E-04	TRUE
TRINITY_DN35173_c0_g1_i2180431	F-BAR domain only protein 2	FCHO2	-3.178400788	1.801981124	16.25223203	3.32E-04	TRUE
TRINITY_DN57566_c0_g1_i1240757	Hypothetical predicted protein	 -	3.293637773	17.20659358	1.764810859	3.32E-04	TRUE
TRINITY_DN8887_c0_g1_i6296032	Hypothetical predicted protein	 -	-5.586382316	0	7.934840285	3.34E-04	TRUE
TRINITY_DN10560_c1_g1_i47189	"Steroid 17-alpha-hydroxylase/17,20 lyase"	CYP17A1	-1.494094215	24.4802922	68.95285362	3.37E-04	TRUE
TRINITY_DN978_c0_g1_i1309745	DDB1- and CUL4-associated factor 13	DCAF13	1.884156265	107.2112285	29.02146811	3.38E-04	TRUE
TRINITY_DN143_c0_g1_i153672	Histone H2A.V	His2Av	1.168872934	3051.101951	1357.016161	3.39E-04	TRUE
TRINITY_DN2146_c0_g1_i1116503	ADP-ribosylation factor GTPase-activating protein 3	ARFGAP3	2.522716035	17.1342291	2.983736062	3.39E-04	TRUE
TRINITY_DN16662_c0_g1_i175130	Hypothetical predicted protein	 -	-5.575164754	0	7.861194707	3.41E-04	TRUE
TRINITY_DN13512_c0_g1_i343489	Protein HEXIM1	HEXIM1	-2.245960104	6.043339464	28.50614299	3.41E-04	TRUE
TRINITY_DN2149_c1_g1_i9116743	Hypothetical predicted protein	 -	-2.477456662	5.115394521	28.40704079	3.42E-04	TRUE
TRINITY_DN6187_c0_g2_i2249434	Mevalonate kinase	 -	3.31012507	34.42091206	3.46554476	3.42E-04	TRUE
TRINITY_DN2072_c0_g1_i11111021	Hypothetical predicted protein	 -	-3.23584095	1.829532911	16.99330635	3.43E-04	TRUE
TRINITY_DN45115_c0_g1_i1209528	GTP cyclohydrolase 1 feedback regulatory protein	GCHFR	2.159678152	90.58032489	20.28170338	3.46E-04	TRUE
TRINITY_DN2124_c0_g1_i1114890	Hypothetical predicted protein	 -	-1.514159511	37.66299609	107.5735662	3.47E-04	TRUE
TRINITY_DN43748_c0_g1_i1206018	Hypothetical predicted protein	 -	1.467861399	131.6463161	47.60227555	3.48E-04	TRUE
TRINITY_DN24037_c0_g1_i10134467	Hypothetical predicted protein	 -	-6.467611605	0	14.60667987	3.49E-04	TRUE
TRINITY_DN4920_c0_g1_i4221167	Pregnancy zone protein	PZP	-2.584116298	32.33405341	193.8553899	3.52E-04	TRUE
TRINITY_DN126389_c0_g2_i134004	Hypothetical predicted protein	 -	-4.734074273	0.609844304	15.9418432	3.53E-04	TRUE
TRINITY_DN54576_c1_g1_i2234405	Hippocalcin-like protein 4	HPCAL4	-4.520418957	2.69186343	61.72937274	3.56E-04	TRUE
TRINITY_DN5345_c0_g1_i3231998	Thrombospondin-1	THBS1	6.482631448	33.65413738	0.356860898	3.56E-04	TRUE
TRINITY_DN20265_c0_g1_i2107381	Kinetochore-associated protein DSN1 homolog	DSN1	5.542099577	9.007835391	0	3.62E-04	TRUE
TRINITY_DN7971_c0_g2_i2281675	Mitochondrial fission 1 protein	FIS1	-7.362916953	0	27.16154518	3.63E-04	TRUE
